Subj	gender	pdss_c	pdss_c2	age_c	age_c2	InputFile
24	female	-0.920588235294117	0.847482698961937	-2.4602339869281	6.05275127043616	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L024_ses-wave1_con_0006.nii
24	female	1.57941176470588	2.49454152249135	1.36176601307189	1.85440667435772	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L024_ses-wave2_con_0006.nii
24	female	2.07941176470588	4.32395328719723	4.1007660130719	16.8162818939656	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L024_ses-wave3_con_0006.nii
26	male	-1.92058823529412	3.68865916955017	-2.4192339869281	5.85269308350805	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L026_ses-wave1_con_0006.nii
28	male	-0.420588235294117	0.17689446366782	-2.3772339869281	5.65124142860609	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L028_ses-wave1_con_0006.nii
28	male	1.07941176470588	1.16512975778547	0.508766013071895	0.258842856057072	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L028_ses-wave2_con_0006.nii
28	male	1.57941176470588	2.49454152249135	4.2197660130719	17.8064252050767	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L028_ses-wave3_con_0006.nii
29	female	-0.920588235294117	0.847482698961937	-2.2552339869281	5.08608033579563	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L029_ses-wave1_con_0006.nii
29	female	2.07941176470588	4.32395328719723	0.586766013071896	0.344294354096289	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L029_ses-wave2_con_0006.nii
29	female	1.57941176470588	2.49454152249135	3.9589660130719	15.6734118926584	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L029_ses-wave3_con_0006.nii
30	male	-0.420588235294117	0.17689446366782	-2.8492339869281	8.11813431226622	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L030_ses-wave1_con_0006.nii
30	male	1.57941176470588	2.49454152249135	0.858988235294095	0.737860788373664	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L030_ses-wave2_con_0006.nii
30	male	2.07941176470588	4.32395328719723	3.9037660130719	15.2393890848153	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L030_ses-wave3_con_0006.nii
31	female	-0.920588235294117	0.847482698961937	-2.3522339869281	5.53300472925968	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L031_ses-wave1_con_0006.nii
32	female	-1.42058823529412	2.01807093425605	-2.7942339869281	7.80774357370413	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L032_ses-wave1_con_0006.nii
32	female	0.579411764705883	0.335717993079585	0.853432679738596	0.728347338845801	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L032_ses-wave2_con_0006.nii
32	female	2.07941176470588	4.32395328719723	2.5557660130719	6.53193991357341	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L032_ses-wave3_con_0006.nii
33	male	-0.420588235294117	0.17689446366782	-2.7692339869281	7.66865687435772	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L033_ses-wave1_con_0006.nii
33	male	-0.420588235294117	0.17689446366782	0.389766013071895	0.151917544945961	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L033_ses-wave2_con_0006.nii
33	male	1.57941176470588	2.49454152249135	3.87566601307189	15.0207870448806	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L033_ses-wave3_con_0006.nii
34	male	-0.920588235294117	0.847482698961937	-2.5302339869281	6.40208402860609	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L034_ses-wave1_con_0006.nii
34	male	-0.920588235294117	0.847482698961937	1.1227660130719	1.26060352010936	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L034_ses-wave2_con_0006.nii
35	female	0.0794117647058825	0.00630622837370245	-2.5442339869281	6.47312658024008	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L035_ses-wave1_con_0006.nii
35	female	2.07941176470588	4.32395328719723	0.414766013071896	0.172030845599556	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L035_ses-wave2_con_0006.nii
35	female	2.07941176470588	4.32395328719723	3.4557660130719	11.9423187371028	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L035_ses-wave3_con_0006.nii
36	female	-0.920588235294117	0.847482698961937	-1.9412339869281	3.76838939200478	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L036_ses-wave1_con_0006.nii
37	male	0.579411764705883	0.335717993079585	-2.4712339869281	6.10699741814857	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L037_ses-wave1_con_0006.nii
38	male	-1.92058823529412	3.68865916955017	-1.76623398692811	3.11958249657995	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L038_ses-wave1_con_0006.nii
38	male	1.07941176470588	1.16512975778547	0.942766013071896	0.888807755403479	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L038_ses-wave2_con_0006.nii
38	male	1.57941176470588	2.49454152249135	4.9117660130719	24.1254453671682	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L038_ses-wave3_con_0006.nii
39	female	-0.920588235294117	0.847482698961937	-1.8412339869281	3.39014259461916	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L039_ses-wave1_con_0006.nii
40	male	0.0794117647058825	0.00630622837370245	-2.5072339869281	6.2862222652074	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L040_ses-wave1_con_0006.nii
40	male	0.0794117647058825	0.00630622837370245	0.294766013071895	0.0868870024623004	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L040_ses-wave2_con_0006.nii
41	female	-1.92058823529412	3.68865916955017	-2.6192339869281	6.8603866782793	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L041_ses-wave1_con_0006.nii
41	female	1.57941176470588	2.49454152249135	1.11176601307189	1.23602366782178	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L041_ses-wave2_con_0006.nii
41	female	2.07941176470588	4.32395328719723	4.3447660130719	18.8769917083447	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L041_ses-wave3_con_0006.nii
42	female	-1.92058823529412	3.68865916955017	-2.0662339869281	4.26932288873681	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L042_ses-wave1_con_0006.nii
42	female	0.579411764705883	0.335717993079585	0.680766013071896	0.463442364553805	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L042_ses-wave2_con_0006.nii
42	female	2.07941176470588	4.32395328719723	4.1147660130719	16.9312993423316	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L042_ses-wave3_con_0006.nii
45	female	-1.92058823529412	3.68865916955017	-2.5662339869281	6.58555687566491	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L045_ses-wave1_con_0006.nii
45	female	-0.420588235294117	0.17689446366782	0.464766013071896	0.216007446906746	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L045_ses-wave2_con_0006.nii
45	female	2.07941176470588	4.32395328719723	3.7057660130719	13.7327017436388	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L045_ses-wave3_con_0006.nii
46	female	-0.420588235294117	0.17689446366782	-2.3802339869281	5.66551383252766	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L046_ses-wave1_con_0006.nii
46	female	1.07941176470588	1.16512975778547	0.781210457516295	0.610289778932819	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L046_ses-wave2_con_0006.nii
46	female	2.07941176470588	4.32395328719723	3.8037660130719	14.4686358822009	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L046_ses-wave3_con_0006.nii
47	male	-0.920588235294117	0.847482698961937	-1.8692339869281	3.49403569788714	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L047_ses-wave1_con_0006.nii
48	female	-1.92058823529412	3.68865916955017	-2.58023398692811	6.65760742729891	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L048_ses-wave1_con_0006.nii
